customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-01455,Male,0,No,No,15,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),68.79,1040.4,No
CUST-01456,Male,0,No,Yes,5,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),83.06,417.74,No
CUST-01457,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),69.99,1807.74,No
CUST-01458,Female,0,Yes,No,30,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),68.83,2068.85,No
CUST-01459,Female,0,No,No,34,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,47.59,1610.8,No
CUST-01460,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,87.72,1323.33,No
CUST-01461,Male,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),80.01,981.22,No
CUST-01462,Male,0,No,Yes,14,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,80.92,1123.71,No
CUST-01463,Male,0,Yes,Yes,32,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.15,941.93,No
CUST-01464,Male,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,17.07,855.4,No
CUST-01465,Male,1,Yes,No,4,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),57.56,231.74,Yes
CUST-01466,Female,1,Yes,No,2,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,55.66,119.62,No
CUST-01467,Female,0,Yes,Yes,5,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,87.07,430.85,No
CUST-01468,Female,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,73.68,5291.48,No
CUST-01469,Female,1,No,No,72,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,53.38,3826.73,No
CUST-01470,Male,0,Yes,No,8,No,No phone service,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),58.34,480.03,Yes
CUST-01471,Male,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,87.43,333.05,No
CUST-01472,Female,1,No,No,26,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),105.2,2712.19,No
CUST-01473,Male,0,No,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.84,1561.25,Yes
CUST-01474,Female,0,No,No,5,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,66.46,331.3,Yes
CUST-01475,Female,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),29.23,248.73,No
CUST-01476,Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),91.6,546.12,Yes
CUST-01477,Male,1,No,No,72,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Electronic check,53.39,3840.84,No
CUST-01478,Female,0,No,Yes,19,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.38,448.64,No
CUST-01479,Female,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,22.96,81.49,No
CUST-01480,Female,0,No,Yes,9,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,48.49,433.7,No
CUST-01481,Male,0,No,No,8,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),60.71,471.41,No
CUST-01482,Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.83,41.78,Yes
CUST-01483,Female,0,Yes,Yes,54,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,71.28,3853.97,No
CUST-01484,Male,1,No,No,17,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),32.61,555.1,No
CUST-01485,Male,0,Yes,No,32,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),56.06,1780.89,No
CUST-01486,Male,0,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),81.76,1634.61,No
CUST-01487,Male,0,No,No,7,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,59.85,424.12,Yes
CUST-01488,Male,0,Yes,Yes,72,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,54.05,3891.94,No
CUST-01489,Male,0,No,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),96.08,96.17,No
CUST-01490,Male,0,Yes,No,23,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,82.63,1886.08,No
CUST-01491,Male,0,Yes,No,25,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,52.27,1281.73,No
CUST-01492,Male,0,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),36.89,914.59,No
CUST-01493,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),22.41,1626.77,No
CUST-01494,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.36,100.95,Yes
CUST-01495,Female,0,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,72.67,816.28,No
CUST-01496,Male,0,No,No,51,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,73.29,3730.24,No
CUST-01497,Female,0,No,Yes,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,27.99,1032.07,Yes
CUST-01498,Female,0,No,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.68,330.96,No
CUST-01499,Male,1,Yes,Yes,22,No,No phone service,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),54.9,1208.16,No
CUST-01500,Male,0,No,Yes,9,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),73.22,655.14,No
CUST-01501,Male,0,Yes,Yes,4,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,52.66,222.28,Yes
CUST-01502,Female,0,No,No,72,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),64.75,4656.92,No
CUST-01503,Female,0,Yes,Yes,26,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,71.42,1852.37,No
CUST-01504,Male,0,Yes,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),19.93,113.63,Yes
CUST-01505,Male,0,No,No,13,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,67.97,895.01,No
CUST-01506,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),86.27,867.07,No
CUST-01507,Female,0,Yes,No,27,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,79.43,2125.85,No
CUST-01508,Female,0,Yes,No,29,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,94.99,2739.93,No
CUST-01509,Female,0,Yes,Yes,1,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),74.57,78.7,No
CUST-01510,Female,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),91.62,373.45,Yes
CUST-01511,Male,0,No,Yes,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.71,524.44,Yes
CUST-01512,Male,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,33.78,426.71,Yes
CUST-01513,Male,0,Yes,No,28,No,No phone service,DSL,No,No,No,No,Yes,No,One year,No,Electronic check,52.73,1472.25,No
CUST-01514,Male,0,No,Yes,1,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,55.81,71.6,No
CUST-01515,Female,0,Yes,No,21,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,51.03,1065.58,Yes
CUST-01516,Female,1,Yes,No,72,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),61.62,4410.33,No
CUST-01517,Male,0,No,No,10,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,88.3,890.38,Yes
CUST-01518,Male,0,Yes,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),89.23,4270.57,No
CUST-01519,Female,0,Yes,Yes,36,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,50.11,1782.91,No
CUST-01520,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),75.78,3632.53,No
CUST-01521,Female,0,No,No,16,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),86.63,1384.35,No
CUST-01522,Male,0,No,No,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,79.85,1508.07,No
CUST-01523,Male,0,Yes,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,82.2,335.98,No
CUST-01524,Male,0,Yes,No,13,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,64.28,843.87,No
CUST-01525,Male,0,Yes,No,65,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),59.71,3884.88,No
CUST-01526,Male,0,Yes,No,15,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,103.51,1562.9,No
CUST-01527,Male,0,Yes,Yes,34,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),33.33,1141.18,Yes
CUST-01528,Male,0,No,No,14,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),57.41,813.96,No
CUST-01529,Female,0,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),68.89,544.46,No
CUST-01530,Female,0,No,No,14,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,55.63,784.43,No
CUST-01531,Female,0,No,No,7,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,52.98,361.97,No
CUST-01532,Female,0,Yes,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),17.42,1259.73,No
CUST-01533,Female,0,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),12.85,102.1,No
CUST-01534,Male,0,No,No,28,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Mailed check,50.9,1439.98,No
CUST-01535,Male,1,No,No,72,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),21.39,1522.93,No
CUST-01536,Female,0,Yes,No,21,Yes,No,DSL,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),45.93,969.81,No
CUST-01537,Male,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),16.7,1209.56,Yes
CUST-01538,Female,0,Yes,No,11,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,27.04,310.7,Yes
CUST-01539,Female,0,Yes,No,7,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),66.97,471.34,No
CUST-01540,Male,1,Yes,No,2,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,60.18,110.12,Yes
CUST-01541,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,15.09,419.61,No
CUST-01542,Male,0,No,No,30,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,53.18,1593.71,No
CUST-01543,Female,0,No,No,22,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,87.52,1913.13,No
CUST-01544,Male,0,No,Yes,30,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,61.75,1843.65,Yes
CUST-01545,Female,1,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Electronic check,88.15,194.08,Yes
CUST-01546,Female,0,Yes,No,2,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,64.53,122.39,Yes
CUST-01547,Female,1,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.6,1070.05,Yes
CUST-01548,Male,0,Yes,No,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,17.23,178.99,Yes
CUST-01549,Male,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),25.6,49.44,No
CUST-01550,Female,0,Yes,Yes,68,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),74.56,5063.4,No
CUST-01551,Male,0,No,No,14,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,60.97,848.5,No
CUST-01552,Male,0,No,Yes,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.29,574.62,No
CUST-01553,Male,0,No,No,31,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,70.27,2173.97,No
CUST-01554,Female,0,No,No,29,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,80.85,2343.9,No
CUST-01555,Female,0,No,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,82.7,1897.21,Yes
CUST-01556,Male,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,88.58,107.18,Yes
CUST-01557,Female,0,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.07,1377.17,Yes
CUST-01558,Male,0,No,Yes,11,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),70.89,780.39,No
CUST-01559,Male,0,Yes,Yes,72,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,50.12,3601.6,No
CUST-01560,Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),22.35,137.67,No
CUST-01561,Male,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.2,489.09,No
CUST-01562,Female,1,Yes,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),78.45,1969.04,No
CUST-01563,Female,0,Yes,Yes,40,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),66.87,2662.21,No
CUST-01564,Female,0,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),80.84,1871.73,Yes
CUST-01565,Male,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,87.73,3405.45,No
CUST-01566,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,56.07,229.68,No
CUST-01567,Male,1,Yes,No,72,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,No,Credit card (automatic),64.46,4659.58,No
CUST-01568,Female,0,Yes,Yes,10,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,80.01,801.79,No
CUST-01569,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,31.3,98.89,No
CUST-01570,Female,0,No,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,67.74,1681.56,Yes
CUST-01571,Female,0,Yes,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,29.69,387.07,No
CUST-01572,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,69.02,942.58,No
CUST-01573,Female,0,No,Yes,65,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Electronic check,76.21,4942.68,No
CUST-01574,Female,0,Yes,No,22,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),58.21,1287.67,No
CUST-01575,Female,1,No,No,31,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),56.1,1733.75,No
CUST-01576,Male,0,No,Yes,1,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,49.1,61.35,No
CUST-01577,Male,0,Yes,No,25,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),56.98,1433.32,Yes
CUST-01578,Female,0,Yes,No,8,Yes,No,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,51.51,405.92,Yes
CUST-01579,Female,0,Yes,No,39,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),60.66,2368.83,Yes
CUST-01580,Male,1,No,No,1,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,90.58,96.97,No
CUST-01581,Female,0,No,No,38,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,47.68,1816.46,Yes
CUST-01582,Female,0,No,Yes,13,No,No phone service,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,85.17,1120.12,Yes
CUST-01583,Male,0,Yes,No,22,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),52.68,1157.66,No
CUST-01584,Female,0,Yes,Yes,64,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,68.0,4366.82,No
CUST-01585,Female,1,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.13,1079.58,No
CUST-01586,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,90.93,279.94,No
CUST-01587,Male,0,Yes,Yes,4,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),70.44,285.07,Yes
CUST-01588,Male,1,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.94,6.73,No
CUST-01589,Male,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),89.01,3739.4,No
CUST-01590,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),103.96,932.95,Yes
CUST-01591,Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),88.04,1390.53,No
CUST-01592,Male,0,Yes,No,2,Yes,Yes,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),68.67,158.4,No
CUST-01593,Female,0,No,No,30,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,89.63,2684.04,No
CUST-01594,Female,1,No,No,16,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),53.68,858.72,Yes
CUST-01595,Female,0,No,No,12,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,62.45,744.93,Yes
CUST-01596,Female,0,Yes,Yes,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,22.27,775.75,No
CUST-01597,Female,0,Yes,Yes,14,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,71.58,1012.5,No
CUST-01598,Male,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,16.89,59.7,No
